date,nav
12-12-2016,12.81000
09-12-2016,12.87000
08-12-2016,12.87000
07-12-2016,12.74000
06-12-2016,12.79000
05-12-2016,12.77000
02-12-2016,12.76000
01-12-2016,12.88000
30-11-2016,12.97000
29-11-2016,12.80000
28-11-2016,12.75000
25-11-2016,12.67000
24-11-2016,12.52000
23-11-2016,12.56000
22-11-2016,12.42000
21-11-2016,12.34000
18-11-2016,12.64000
17-11-2016,12.60000
16-11-2016,12.59000
15-11-2016,12.54000
11-11-2016,12.96000
10-11-2016,13.31000
09-11-2016,13.07000
08-11-2016,13.25000
07-11-2016,13.23000
04-11-2016,13.15000
03-11-2016,13.34000
02-11-2016,13.43000
01-11-2016,13.60000
28-10-2016,13.54000
27-10-2016,13.49000
26-10-2016,13.54000
25-10-2016,13.63000
24-10-2016,13.57000
21-10-2016,13.55000
20-10-2016,13.60000
19-10-2016,13.62000
18-10-2016,13.61000
17-10-2016,13.50000
14-10-2016,13.59000
13-10-2016,13.47000
10-10-2016,13.61000
07-10-2016,13.59000
06-10-2016,13.62000
05-10-2016,13.62000
04-10-2016,13.59000
03-10-2016,13.52000
30-09-2016,13.24000
29-09-2016,13.08000
28-09-2016,13.42000
27-09-2016,13.29000
26-09-2016,13.30000
23-09-2016,13.36000
22-09-2016,13.37000
21-09-2016,13.19000
20-09-2016,13.20000
19-09-2016,13.16000
16-09-2016,13.15000
15-09-2016,13.15000
14-09-2016,13.17000
12-09-2016,13.09000
09-09-2016,13.35000
08-09-2016,13.46000
07-09-2016,13.36000
06-09-2016,13.36000
02-09-2016,13.21000
01-09-2016,13.21000
31-08-2016,13.24000
30-08-2016,13.22000
29-08-2016,13.10000
26-08-2016,13.07000
25-08-2016,13.08000
24-08-2016,13.12000
23-08-2016,13.01000
22-08-2016,13.07000
19-08-2016,13.15000
18-08-2016,13.17000
17-08-2016,13.05000
16-08-2016,13.01000
12-08-2016,13.03000
11-08-2016,12.97000
10-08-2016,13.03000
09-08-2016,13.22000
08-08-2016,13.29000
05-08-2016,13.24000
04-08-2016,13.05000
03-08-2016,13.09000
02-08-2016,13.25000
01-08-2016,13.32000
29-07-2016,13.36000
28-07-2016,13.33000
27-07-2016,13.20000
26-07-2016,13.20000
25-07-2016,13.27000
22-07-2016,13.17000
21-07-2016,13.06000
20-07-2016,13.08000
19-07-2016,12.93000
18-07-2016,12.89000
15-07-2016,12.93000
14-07-2016,12.94000
13-07-2016,12.85000
12-07-2016,12.91000
11-07-2016,12.86000
08-07-2016,12.76000
07-07-2016,12.76000
05-07-2016,12.75000
04-07-2016,12.80000
01-07-2016,12.71000
30-06-2016,12.61000
29-06-2016,12.46000
28-06-2016,12.33000
27-06-2016,12.27000
24-06-2016,12.14000
23-06-2016,12.30000
22-06-2016,12.27000
21-06-2016,12.31000
20-06-2016,12.33000
17-06-2016,12.30000
16-06-2016,12.28000
15-06-2016,12.33000
14-06-2016,12.22000
13-06-2016,12.24000
10-06-2016,12.31000
09-06-2016,12.35000
08-06-2016,12.38000
07-06-2016,12.33000
06-06-2016,12.21000
03-06-2016,12.23000
02-06-2016,12.23000
01-06-2016,12.18000
31-05-2016,12.18000
30-05-2016,12.15000
27-05-2016,12.15000
26-05-2016,12.04000
25-05-2016,11.87000
24-05-2016,11.72000
23-05-2016,11.74000
20-05-2016,11.76000
19-05-2016,11.83000
18-05-2016,11.92000
17-05-2016,11.93000
16-05-2016,11.89000
13-05-2016,11.92000
12-05-2016,11.94000
11-05-2016,11.89000
10-05-2016,11.90000
09-05-2016,11.90000
06-05-2016,11.71000
05-05-2016,11.75000
04-05-2016,11.76000
03-05-2016,11.82000
02-05-2016,11.79000
29-04-2016,11.80000
28-04-2016,11.78000
27-04-2016,11.91000
26-04-2016,11.91000
25-04-2016,11.82000
22-04-2016,11.89000
21-04-2016,11.90000
20-04-2016,11.92000
18-04-2016,11.88000
13-04-2016,11.77000
12-04-2016,11.66000
11-04-2016,11.52000
08-04-2016,11.44000
07-04-2016,11.35000
06-04-2016,11.39000
05-04-2016,11.33000
04-04-2016,11.47000
01-04-2016,11.42000
31-03-2016,11.45000
30-03-2016,11.40000
29-03-2016,11.24000
28-03-2016,11.29000
23-03-2016,11.43000
22-03-2016,11.42000
21-03-2016,11.34000
18-03-2016,11.11000
17-03-2016,11.03000
16-03-2016,10.93000
15-03-2016,10.95000
14-03-2016,11.06000
11-03-2016,11.00000
10-03-2016,10.99000
09-03-2016,11.01000
08-03-2016,10.92000
04-03-2016,10.86000
03-03-2016,10.86000
02-03-2016,10.75000
01-03-2016,10.62000
29-02-2016,10.27000
26-02-2016,10.41000
25-02-2016,10.41000
24-02-2016,10.52000
23-02-2016,10.66000
22-02-2016,10.79000
19-02-2016,10.76000
18-02-2016,10.74000
17-02-2016,10.70000
16-02-2016,10.68000
15-02-2016,10.87000
12-02-2016,10.57000
11-02-2016,10.59000
10-02-2016,10.97000
09-02-2016,11.07000
08-02-2016,11.14000
05-02-2016,11.23000
04-02-2016,11.12000
03-02-2016,11.05000
02-02-2016,11.27000
01-02-2016,11.46000
29-01-2016,11.44000
28-01-2016,11.31000
27-01-2016,11.34000
25-01-2016,11.29000
22-01-2016,11.19000
21-01-2016,10.95000
20-01-2016,10.93000
19-01-2016,11.16000
18-01-2016,10.99000
15-01-2016,11.40000
14-01-2016,11.61000
13-01-2016,11.72000
12-01-2016,11.89000
11-01-2016,12.00000
08-01-2016,12.09000
07-01-2016,11.98000
06-01-2016,12.28000
05-01-2016,12.34000
04-01-2016,12.32000
01-01-2016,12.53000
31-12-2015,12.43000
30-12-2015,12.36000
29-12-2015,12.37000
28-12-2015,12.39000
24-12-2015,12.36000
23-12-2015,12.29000
22-12-2015,12.25000
21-12-2015,12.25000
18-12-2015,12.16000
17-12-2015,12.14000
16-12-2015,11.98000
15-12-2015,11.97000
14-12-2015,11.92000
11-12-2015,11.85000
10-12-2015,11.88000
09-12-2015,11.80000
08-12-2015,12.02000
07-12-2015,12.18000
04-12-2015,12.20000
03-12-2015,12.29000
02-12-2015,12.37000
01-12-2015,12.33000
30-11-2015,12.31000
27-11-2015,12.29000
26-11-2015,12.20000
24-11-2015,12.19000
23-11-2015,12.23000
20-11-2015,12.17000
19-11-2015,12.08000
18-11-2015,11.89000
17-11-2015,11.89000
16-11-2015,11.88000
13-11-2015,11.80000
10-11-2015,11.74000
09-11-2015,11.91000
06-11-2015,11.96000
05-11-2015,12.03000
04-11-2015,12.15000
03-11-2015,12.14000
02-11-2015,12.09000
30-10-2015,12.11000
29-10-2015,12.16000
28-10-2015,12.23000
27-10-2015,12.26000
26-10-2015,12.30000
23-10-2015,12.35000
21-10-2015,12.46000
20-10-2015,12.47000
19-10-2015,12.45000
16-10-2015,12.45000
15-10-2015,12.46000
14-10-2015,12.37000
13-10-2015,12.30000
12-10-2015,12.26000
09-10-2015,12.26000
08-10-2015,12.23000
07-10-2015,12.25000
06-10-2015,12.27000
05-10-2015,12.24000
01-10-2015,12.07000
30-09-2015,12.05000
29-09-2015,11.83000
28-09-2015,11.81000
24-09-2015,11.92000
23-09-2015,11.91000
22-09-2015,11.91000
21-09-2015,12.13000
18-09-2015,12.07000
16-09-2015,11.98000
15-09-2015,11.95000
14-09-2015,12.01000
11-09-2015,11.93000
10-09-2015,11.91000
09-09-2015,11.96000
08-09-2015,11.72000
07-09-2015,11.62000
04-09-2015,11.81000
03-09-2015,12.02000
02-09-2015,11.87000
01-09-2015,11.91000
31-08-2015,12.18000
28-08-2015,12.26000
27-08-2015,12.19000
26-08-2015,11.94000
25-08-2015,11.96000
24-08-2015,11.91000
21-08-2015,12.70000
20-08-2015,12.82000
19-08-2015,13.01000
18-08-2015,12.96000
17-08-2015,12.89000
14-08-2015,12.97000
13-08-2015,12.72000
12-08-2015,12.73000
11-08-2015,13.05000
10-08-2015,13.22000
07-08-2015,13.23000
06-08-2015,13.34000
05-08-2015,13.24000
04-08-2015,13.15000
03-08-2015,13.09000
31-07-2015,13.10000
30-07-2015,13.02000
29-07-2015,12.96000
28-07-2015,12.86000
27-07-2015,12.83000
24-07-2015,13.09000
23-07-2015,13.17000
22-07-2015,13.15000
21-07-2015,13.08000
20-07-2015,13.21000
17-07-2015,13.15000
16-07-2015,13.13000
15-07-2015,13.04000
14-07-2015,12.97000
13-07-2015,12.97000
10-07-2015,12.85000
09-07-2015,12.82000
08-07-2015,12.82000
07-07-2015,12.94000
06-07-2015,12.88000
03-07-2015,12.81000
02-07-2015,12.77000
01-07-2015,12.77000
30-06-2015,12.63000
29-06-2015,12.49000
26-06-2015,12.59000
25-06-2015,12.59000
24-06-2015,12.51000
23-06-2015,12.62000
22-06-2015,12.49000
19-06-2015,12.36000
18-06-2015,12.33000
17-06-2015,12.16000
16-06-2015,12.07000
15-06-2015,12.05000
12-06-2015,12.02000
11-06-2015,12.02000
10-06-2015,12.18000
09-06-2015,12.03000
08-06-2015,12.02000
05-06-2015,12.12000
04-06-2015,12.05000
03-06-2015,12.00000
02-06-2015,12.21000
01-06-2015,12.38000
29-05-2015,12.40000
28-05-2015,12.18000
27-05-2015,12.25000
26-05-2015,12.25000
25-05-2015,12.31000
22-05-2015,12.32000
21-05-2015,12.23000
20-05-2015,12.23000
19-05-2015,12.23000
18-05-2015,12.17000
15-05-2015,12.12000
14-05-2015,12.07000
13-05-2015,12.03000
12-05-2015,11.87000
11-05-2015,12.12000
08-05-2015,11.99000
07-05-2015,11.82000
06-05-2015,12.01000
05-05-2015,12.35000
04-05-2015,12.38000
30-04-2015,12.20000
29-04-2015,12.22000
28-04-2015,12.18000
27-04-2015,12.05000
24-04-2015,12.31000
23-04-2015,12.59000
22-04-2015,12.63000
21-04-2015,12.62000
20-04-2015,12.61000
17-04-2015,12.80000
16-04-2015,12.91000
15-04-2015,13.05000
13-04-2015,13.12000
10-04-2015,13.02000
09-04-2015,13.01000
08-04-2015,13.02000
07-04-2015,12.97000
06-04-2015,12.92000
01-04-2015,12.82000
31-03-2015,12.59000
30-03-2015,12.49000
27-03-2015,12.17000
26-03-2015,12.08000
25-03-2015,12.24000
24-03-2015,12.32000
23-03-2015,12.36000
20-03-2015,12.45000
19-03-2015,12.58000
18-03-2015,12.68000
17-03-2015,12.74000
16-03-2015,12.61000
13-03-2015,12.73000
12-03-2015,12.83000
11-03-2015,12.68000
10-03-2015,12.74000
09-03-2015,12.80000
05-03-2015,13.03000
04-03-2015,12.99000
03-03-2015,13.14000
02-03-2015,13.00000
27-02-2015,12.78000
26-02-2015,12.47000
25-02-2015,12.53000
24-02-2015,12.59000
23-02-2015,12.60000
20-02-2015,12.66000
19-02-2015,12.65000
18-02-2015,12.58000
16-02-2015,12.52000
13-02-2015,12.51000
12-02-2015,12.48000
11-02-2015,12.31000
10-02-2015,12.12000
09-02-2015,12.05000
06-02-2015,12.31000
05-02-2015,12.44000
04-02-2015,12.59000
03-02-2015,12.67000
02-02-2015,12.70000
30-01-2015,12.69000
29-01-2015,12.74000
28-01-2015,12.79000
27-01-2015,12.82000
23-01-2015,12.69000
22-01-2015,12.62000
21-01-2015,12.60000
20-01-2015,12.55000
19-01-2015,12.46000
16-01-2015,12.40000
15-01-2015,12.39000
14-01-2015,12.14000
13-01-2015,12.17000
12-01-2015,12.20000
09-01-2015,12.22000
08-01-2015,12.28000
07-01-2015,12.06000
06-01-2015,12.09000
05-01-2015,12.43000
02-01-2015,12.41000
01-01-2015,12.28000
31-12-2014,12.21000
30-12-2014,12.12000
29-12-2014,12.01000
26-12-2014,11.96000
24-12-2014,11.89000
23-12-2014,11.94000
22-12-2014,12.00000
19-12-2014,11.92000
18-12-2014,11.77000
17-12-2014,11.47000
16-12-2014,11.53000
15-12-2014,11.83000
12-12-2014,11.83000
11-12-2014,12.01000
10-12-2014,12.10000
09-12-2014,11.98000
08-12-2014,12.18000
05-12-2014,12.35000
04-12-2014,12.40000
03-12-2014,12.34000
02-12-2014,12.21000
01-12-2014,12.10000
28-11-2014,12.24000
27-11-2014,12.20000
26-11-2014,12.22000
25-11-2014,12.19000
24-11-2014,12.36000
21-11-2014,12.32000
20-11-2014,12.28000
19-11-2014,12.35000
18-11-2014,12.42000
17-11-2014,12.27000
14-11-2014,12.05000
13-11-2014,11.97000
12-11-2014,12.02000
11-11-2014,12.00000
10-11-2014,11.97000
07-11-2014,11.94000
05-11-2014,11.90000
03-11-2014,11.94000
31-10-2014,11.85000
30-10-2014,11.60000
29-10-2014,11.49000
28-10-2014,11.43000
27-10-2014,11.40000
22-10-2014,11.34000
21-10-2014,11.20000
20-10-2014,11.07000
17-10-2014,10.90000
16-10-2014,10.78000
14-10-2014,11.05000
13-10-2014,11.08000
10-10-2014,11.05000
09-10-2014,11.25000
08-10-2014,11.04000
07-10-2014,11.01000
01-10-2014,11.17000
30-09-2014,11.23000
29-09-2014,11.22000
26-09-2014,11.17000
25-09-2014,11.05000
24-09-2014,11.24000
23-09-2014,11.39000
22-09-2014,11.65000
19-09-2014,11.67000
18-09-2014,11.73000
17-09-2014,11.47000
16-09-2014,11.40000
15-09-2014,11.77000
12-09-2014,11.76000
11-09-2014,11.79000
10-09-2014,11.73000
09-09-2014,11.76000
08-09-2014,11.74000
05-09-2014,11.59000
04-09-2014,11.52000
03-09-2014,11.54000
02-09-2014,11.45000
01-09-2014,11.36000
28-08-2014,11.15000
27-08-2014,11.12000
26-08-2014,11.11000
25-08-2014,11.19000
22-08-2014,11.28000
21-08-2014,11.29000
20-08-2014,11.28000
19-08-2014,11.31000
18-08-2014,11.24000
14-08-2014,11.01000
13-08-2014,10.89000
12-08-2014,10.99000
11-08-2014,10.85000
08-08-2014,10.76000
07-08-2014,10.96000
06-08-2014,10.98000
05-08-2014,11.04000
04-08-2014,10.97000
01-08-2014,10.83000
31-07-2014,10.97000
30-07-2014,11.03000
28-07-2014,11.01000
25-07-2014,11.12000
24-07-2014,11.27000
23-07-2014,11.27000
22-07-2014,11.28000
21-07-2014,11.19000
18-07-2014,11.20000
17-07-2014,11.24000
16-07-2014,11.09000
15-07-2014,10.94000
14-07-2014,10.75000
11-07-2014,10.69000
10-07-2014,11.09000
09-07-2014,10.99000
08-07-2014,11.11000
07-07-2014,11.61000
04-07-2014,11.54000
03-07-2014,11.46000
02-07-2014,11.49000
01-07-2014,11.26000
30-06-2014,11.18000
27-06-2014,10.94000
26-06-2014,10.95000
25-06-2014,11.04000
24-06-2014,11.00000
23-06-2014,10.83000
20-06-2014,10.79000
19-06-2014,10.83000
18-06-2014,10.95000
17-06-2014,11.01000
16-06-2014,10.82000
13-06-2014,10.83000
12-06-2014,11.10000
11-06-2014,11.09000
10-06-2014,11.25000
09-06-2014,11.35000
06-06-2014,11.12000
05-06-2014,10.98000
04-06-2014,10.86000
03-06-2014,10.80000
02-06-2014,10.67000
30-05-2014,10.37000
29-05-2014,10.30000
28-05-2014,10.41000
27-05-2014,10.33000
26-05-2014,10.48000
23-05-2014,10.59000
22-05-2014,10.39000
21-05-2014,10.28000
20-05-2014,10.30000
19-05-2014,10.23000
16-05-2014,9.58000
15-05-2014,9.28000
14-05-2014,9.29000
13-05-2014,9.23000
12-05-2014,9.06000
09-05-2014,8.85000
08-05-2014,8.61000
07-05-2014,8.59000
06-05-2014,8.60000
05-05-2014,8.58000
02-05-2014,8.61000
30-04-2014,8.61000
29-04-2014,8.72000
28-04-2014,8.78000
25-04-2014,8.83000
23-04-2014,8.89000
22-04-2014,8.87000
21-04-2014,8.85000
17-04-2014,8.73000
16-04-2014,8.61000
15-04-2014,8.71000
11-04-2014,8.77000
10-04-2014,8.77000
09-04-2014,8.65000
07-04-2014,8.52000
04-04-2014,8.52000
03-04-2014,8.57000
02-04-2014,8.63000
01-04-2014,8.54000
31-03-2014,8.57000
28-03-2014,8.56000
27-03-2014,8.38000
26-03-2014,8.27000
25-03-2014,8.21000
24-03-2014,8.13000
21-03-2014,8.03000
20-03-2014,8.01000
19-03-2014,8.12000
18-03-2014,8.08000
14-03-2014,7.99000
13-03-2014,7.97000
12-03-2014,7.99000
11-03-2014,8.02000
10-03-2014,8.04000
07-03-2014,7.93000
06-03-2014,7.76000
05-03-2014,7.62000
04-03-2014,7.58000
03-03-2014,7.44000
28-02-2014,7.45000
26-02-2014,7.41000
25-02-2014,7.39000
24-02-2014,7.40000
21-02-2014,7.40000
20-02-2014,7.36000
19-02-2014,7.42000
18-02-2014,7.39000
17-02-2014,7.30000
14-02-2014,7.29000
13-02-2014,7.27000
12-02-2014,7.39000
11-02-2014,7.35000
10-02-2014,7.34000
07-02-2014,7.38000
06-02-2014,7.36000
05-02-2014,7.32000
04-02-2014,7.29000
03-02-2014,7.21000
31-01-2014,7.33000
30-01-2014,7.24000
29-01-2014,7.26000
28-01-2014,7.24000
27-01-2014,7.24000
24-01-2014,7.44000
23-01-2014,7.55000
22-01-2014,7.50000
21-01-2014,7.47000
20-01-2014,7.48000
17-01-2014,7.47000
16-01-2014,7.54000
15-01-2014,7.60000
14-01-2014,7.52000
13-01-2014,7.54000
10-01-2014,7.49000
09-01-2014,7.54000
08-01-2014,7.59000
07-01-2014,7.60000
06-01-2014,7.64000
03-01-2014,7.65000
02-01-2014,7.69000
01-01-2014,7.88000
31-12-2013,7.85000
30-12-2013,7.80000
27-12-2013,7.82000
26-12-2013,7.79000
24-12-2013,7.78000
23-12-2013,7.78000
20-12-2013,7.74000
19-12-2013,7.63000
18-12-2013,7.71000
17-12-2013,7.59000
16-12-2013,7.57000
13-12-2013,7.58000
12-12-2013,7.69000
11-12-2013,7.73000
10-12-2013,7.79000
09-12-2013,7.91000
06-12-2013,7.78000
05-12-2013,7.73000
04-12-2013,7.60000
03-12-2013,7.64000
02-12-2013,7.64000
29-11-2013,7.59000
28-11-2013,7.46000
27-11-2013,7.37000
26-11-2013,7.40000
25-11-2013,7.46000
22-11-2013,7.32000
21-11-2013,7.31000
20-11-2013,7.47000
19-11-2013,7.53000
18-11-2013,7.50000
14-11-2013,7.37000
13-11-2013,7.24000
12-11-2013,7.29000
11-11-2013,7.37000
08-11-2013,7.47000
07-11-2013,7.49000
06-11-2013,7.58000
05-11-2013,7.63000
01-11-2013,7.63000
31-10-2013,7.57000
30-10-2013,7.47000
29-10-2013,7.38000
28-10-2013,7.25000
25-10-2013,7.30000
24-10-2013,7.40000
23-10-2013,7.41000
22-10-2013,7.44000
21-10-2013,7.43000
18-10-2013,7.35000
17-10-2013,7.21000
15-10-2013,7.23000
14-10-2013,7.25000
11-10-2013,7.28000
10-10-2013,7.28000
09-10-2013,7.26000
08-10-2013,7.18000
07-10-2013,7.13000
04-10-2013,7.14000
03-10-2013,7.13000
01-10-2013,6.97000
30-09-2013,6.95000
27-09-2013,7.06000
26-09-2013,7.14000
25-09-2013,7.11000
24-09-2013,7.07000
23-09-2013,7.05000
20-09-2013,7.21000
19-09-2013,7.29000
18-09-2013,7.01000
17-09-2013,6.95000
16-09-2013,6.97000
13-09-2013,6.99000
12-09-2013,6.93000
11-09-2013,7.00000
10-09-2013,6.95000
06-09-2013,6.69000
05-09-2013,6.56000
04-09-2013,6.40000
03-09-2013,6.29000
02-09-2013,6.50000
30-08-2013,6.43000
29-08-2013,6.39000
28-08-2013,6.23000
27-08-2013,6.27000
26-08-2013,6.53000
23-08-2013,6.51000
22-08-2013,6.46000
21-08-2013,6.35000
20-08-2013,6.48000
19-08-2013,6.48000
16-08-2013,6.60000
14-08-2013,6.87000
13-08-2013,6.81000
12-08-2013,6.74000
08-08-2013,6.66000
07-08-2013,6.58000
06-08-2013,6.53000
05-08-2013,6.76000
02-08-2013,6.79000
01-08-2013,6.86000
31-07-2013,6.92000
30-07-2013,6.91000
29-07-2013,7.03000
26-07-2013,7.09000
25-07-2013,7.12000
24-07-2013,7.25000
23-07-2013,7.36000
22-07-2013,7.35000
19-07-2013,7.41000
18-07-2013,7.46000
17-07-2013,7.40000
16-07-2013,7.41000
15-07-2013,7.50000
12-07-2013,7.47000
11-07-2013,7.41000
10-07-2013,7.27000
09-07-2013,7.30000
08-07-2013,7.22000
05-07-2013,7.31000
04-07-2013,7.27000
03-07-2013,7.25000
02-07-2013,7.42000
01-07-2013,7.43000
28-06-2013,7.31000
27-06-2013,7.10000
26-06-2013,7.02000
25-06-2013,7.06000
24-06-2013,7.07000
21-06-2013,7.20000
20-06-2013,7.20000
19-06-2013,7.42000
18-06-2013,7.39000
17-06-2013,7.43000
14-06-2013,7.38000
13-06-2013,7.21000
12-06-2013,7.28000
11-06-2013,7.32000
10-06-2013,7.44000
07-06-2013,7.47000
06-06-2013,7.53000
05-06-2013,7.54000
04-06-2013,7.56000
03-06-2013,7.57000
31-05-2013,7.62000
30-05-2013,7.78000
29-05-2013,7.81000
28-05-2013,7.84000
27-05-2013,7.81000
24-05-2013,7.69000
23-05-2013,7.63000
22-05-2013,7.83000
21-05-2013,7.86000
20-05-2013,7.95000
17-05-2013,7.98000
16-05-2013,7.92000
15-05-2013,7.88000
14-05-2013,7.73000
13-05-2013,7.70000
10-05-2013,7.83000
09-05-2013,7.85000
08-05-2013,7.89000
07-05-2013,7.88000
06-05-2013,7.81000
03-05-2013,7.76000
02-05-2013,7.78000
30-04-2013,7.69000
29-04-2013,7.69000
26-04-2013,7.67000
25-04-2013,7.67000
23-04-2013,7.56000
22-04-2013,7.59000
18-04-2013,7.50000
17-04-2013,7.38000
16-04-2013,7.39000
15-04-2013,7.27000
12-04-2013,7.21000
11-04-2013,7.20000
10-04-2013,7.24000
09-04-2013,7.17000
08-04-2013,7.20000
05-04-2013,7.18000
04-04-2013,7.23000
03-04-2013,7.34000
02-04-2013,7.46000
01-04-2013,7.39000
28-03-2013,7.34000
26-03-2013,7.29000
25-03-2013,7.29000
22-03-2013,7.31000
21-03-2013,7.30000
20-03-2013,7.35000
19-03-2013,7.50000
18-03-2013,7.66000
15-03-2013,7.77000
14-03-2013,7.80000
13-03-2013,7.74000
12-03-2013,7.82000
11-03-2013,7.87000
08-03-2013,7.87000
07-03-2013,7.78000
06-03-2013,7.76000
05-03-2013,7.70000
04-03-2013,7.57000
01-03-2013,7.66000
28-02-2013,7.67000
27-02-2013,7.83000
26-02-2013,7.73000
25-02-2013,7.87000
22-02-2013,7.90000
21-02-2013,7.89000
20-02-2013,8.01000
19-02-2013,8.01000
18-02-2013,7.97000
15-02-2013,7.95000
14-02-2013,7.95000
13-02-2013,8.05000
12-02-2013,8.04000
11-02-2013,8.02000
08-02-2013,8.06000
07-02-2013,8.11000
06-02-2013,8.17000
05-02-2013,8.13000
04-02-2013,8.17000
01-02-2013,8.18000
31-01-2013,8.24000
30-01-2013,8.23000
29-01-2013,8.26000
28-01-2013,8.32000
25-01-2013,8.35000
24-01-2013,8.29000
23-01-2013,8.38000
22-01-2013,8.36000
21-01-2013,8.42000
18-01-2013,8.40000
17-01-2013,8.36000
16-01-2013,8.35000
15-01-2013,8.43000
14-01-2013,8.37000
11-01-2013,8.30000
10-01-2013,8.44000
09-01-2013,8.50000
08-01-2013,8.54000
07-01-2013,8.54000
04-01-2013,8.60000
03-01-2013,8.60000
02-01-2013,8.56000
